business_id,review,star
oDxvrLYe5SiQKdJlGhheoA,go quite often love tacos service little times try lively place good happy hour crowd get real busy pretty noisy cold pacifico iced mug salted rim shrimp tacos,4
U2m2dWLuo2QfuYKvRAJ6GA,us went lunch friday food good service slow inattentive blue petit mignon portion size right lunch,2
PDxLOAtYqOz6z7M7h0LRoA,place amazing definitely owner adam dad harvey great like go tuesday taps wednesday half food specials pretty much every day though service usually awesome food point husband like one us get sushi one get burger watching sports tv wo disappointed hq,5
hU7z5Jtl57RIODS0hPg9Ug,slighty slow midnight food worth wait portion tacos huge well worth price tried fish carne asada top notch definitely go back,5
sGC8F-DzJdL1x-pFBnLcvQ,waited min two oreo blasts even made correctly left mine table wish would got money back never going back,1
K-uQkfSUTwu5LIwPB4b_vg,place rocks great find menu wonderful interesting ask sit sam wo disappointed fabulous service gives adds experience try avocado margarita avocado soup table side guacamole everything table ordered wonderful ca wait go back next time area,5
1DP5vHxJzCDbgawv0WC3yA,went may friend talked great food show well show gone still cool performers food really good friends food allergies ended plates redone could server amazing food got pretty good would nice options watching friends foodgasms chomped salad lol tell regular food amazing,4
lTixk1IT-D4hoMZ6LgoyHQ,well great bad either place highly recommended friend lives las vegas split time las vegas california always quest perfect steak house ambiance service excellent steaks bit disappointing party one steaks cooked properly group bit tipsy one wanted complain slinked door without complaint appetizers great tasting extremely small foie gras size silver dollar disappointing paid might give place another try maybe bad night chef,3
mDR12Hafvr84ctpsV6YLag,place packed good sign food good fresh service great pancakes bacon eggs cooked perfectly bacon awesome owner took time come greet us personally tell really enjoys work great guy,5
YILyHegzhy1vlc_LNVfObw,good consistent restaurant enjoy good ambiance love place possibly inviting restaurant food good tried several different entrees appetizers loved everything tried tad pricey overall experiences worth price food comes fresh fast,4
jWv5GUtEp30OD5L5C8c2DQ,place packed good sign food good fresh service great pancakes bacon eggs cooked perfectly bacon awesome owner took time come greet us personally tell really enjoys work great guy,4
rTS8LsUmNIiXsXydE49tPA,service good ordered pretzels boneless wings pretzels wayyy much salt wings good also ordered perfect margarita drink strong tasted like straight tequila two stars waitress quick helpful,2
S310MmyxCiqpwiyBAh51Bw,ur try eat good meal cocos u go hard working employees management another story seen unfair disrespectful spend money elsewhere,1
WZe-1SFcErsOT7gZY_x6wQ,two people came enjoy meal always liked denny never though bad thought establishment never go surprise store ever server ashley deanda running around everything possible make experience memorable two bosses see coulda used little help sat back watched giving assistance instead helping sat outside smoking cigarettes finished paid bill asked ashley going ask food good ashley replied allowed ask guests cause manager gets set takes negative guest like food like got kidding right paid bill walked outside passed swinging doors blonde glasses gave dirty ass look rolling eyes like inconvenience anything help waitress satisfy needs guest feel manager well know professional establishment unacceptable never return restaurant ashley could treated like taking business village inn feedback appreciated feel way many feel way,1
Rj-7ymdw8aNZBRqGRAjR3Q,great service great food conveniently located home made guacamole good gets also steak fajitas served hot plate many ingredients sauces choose also greeted manager kind made us feel right home definitely recommend restaurant anyone visiting las vegas greetings aruba,5
ACb637NG7EnswRs8U_BX_w,slowww service place dead hold margarita worst long time check waitress even order appetizer overpriced drinks overpriced food sub par service,2
IWN2heYitkg-D4UdqfxcMA,quite variety food night smothered fries crab cakes candied bacon food service people watching patio made total package back,4
-a857YYdjzgOdOjFFRsRXQ,visited second time satisfied food service customer service ideal location great selection ipa keeps coming back,5
ee8aiHC6zaY9JoLUVUSc1w,place recommended us friend first walked sunday evening thought maybe dive however one best meals ever steaks great service friendly staff definitely go back,4
Y6Vw0FF8Qz9XD8fY4Z9Vfg,tasteful boba tea phoenix area owner actually nice two girls make boba tea little bit wired personal favorite jasmine milk tea pudding,5
Athxc1MbotCHRpKOPNnBuw,actually real chinese food far delicious panda express food panda extremely oily tastes okay remember real chinese food,3
NIOwzgujIXKVBEVNTQBXpg,best ayce sushi joint worst either sushi pretty fresh kind boring like nigiris different sauces garnishes asked squid shiso leaf top always get sushi places lady know talking like portion sizes nigiri much rice fish perfect size well servers really nice friendly place close house come occasionally favorite ayce,3
CZF9Nm8CFY2R9ZhfwYIARQ,always go suddenly get hungry late night full menu available hours day food good reasonably priced caprese pizza favorite bartender friendly helpful thing bad thing last time forgot give bread,4
PXShA3JZMXr2mEH3on5clw,donna attentive friendly upbeat always enjoy coming little mishap one dishes kady took care us hands best service every time come thanks donna,5
7GGJlp1aWfcXGQz6q7SkXQ,went lunch hours maybe tables customers hostess greater us kind sat selves sat minutes acknowledging us finally hostess asked us anyone spoke us said explained one waitress tables also bartender needless say impressed,1
ejaUQ1hYo7Q7xCL1HdPINw,unique dining experience place gets stars without even factoring food add cuisine becomes favorite city weather sucks ass half year important place inviting environment plus hardcore cleveland browns fan always difficult find pittsburgh location completely saturated steeler shit light quite turnoff great see burgh class one time yet left lasting impression church gorgeous really appreciate european mentality saving old building keeping originality updating transforming facility restoration friend split wood fire pizzas artichoke spinach feta includes red onion tomatoes parm well pittsburgh pierogie blends potato puree sauteed onions garlic cheddar pies amazing flavor regardless fact used minimal amounts ingredient house brews excellent ever question despise usual pittsburgh atmosphere church brew plays redeemer keeps excited next visit,5
